EmployeeID,Age,Gender,Department,Tenure,Salary,Satisfaction,WorkLifeBalance,Overtime,Performance,ManagerRating,LastHikePct,PromotionGap,Distance,Education,HireSource,EmploymentType,Sentiment,Attrition
947,24,Male,Marketing,94,27.6,1.6,2,0,3,4.7,5.8,1,19,2,Referral,Full-Time,Negative,0
948,28,Male,Operations,52,20.0,3.9,3,0,4,3.8,12.9,4,15,2,LinkedIn,Full-Time,Negative,0
949,27,Male,Operations,10,16.2,9.1,3,1,3,2.7,21.8,2,17,4,Campus,Full-Time,Positive,1
950,51,Male,Sales,50,19.6,7.9,2,0,2,2.8,6.6,5,6,5,Referral,Intern,Positive,0
951,42,Male,HR,118,23.3,7.7,4,0,2,3.3,17.8,3,14,1,Job Board,Full-Time,Positive,0
952,55,Male,Engineering,30,27.0,7.0,1,0,3,3.0,18.6,1,19,5,Agency,Full-Time,Positive,0
953,37,Male,Engineering,59,26.7,4.7,1,0,3,2.1,10.6,3,20,5,Job Board,Full-Time,Neutral,1
954,29,Female,Engineering,65,26.4,4.6,3,1,2,4.0,14.8,6,20,1,Referral,Full-Time,Neutral,0
955,43,Male,Operations,40,17.1,8.3,3,1,1,3.8,11.2,6,29,1,Referral,Full-Time,Positive,1
956,55,Female,Operations,53,18.1,3.6,2,1,3,4.7,8.0,2,15,4,Campus,Full-Time,Negative,0
957,41,Female,Marketing,57,18.8,7.2,4,0,3,3.4,11.1,6,13,5,Campus,Contract,Neutral,1
958,22,Male,HR,57,17.1,7.5,1,0,1,3.0,4.8,0,16,2,LinkedIn,Contract,Positive,0
959,32,Female,Sales,86,25.9,8.6,2,0,3,3.5,16.4,7,10,4,Referral,Full-Time,Positive,0
960,55,Male,HR,70,19.2,3.9,1,0,1,2.6,18.8,6,10,5,Campus,Full-Time,Neutral,0
961,40,Female,HR,7,16.0,7.7,1,1,3,3.9,8.8,0,21,2,Job Board,Full-Time,Positive,1
962,56,Male,Sales,1,11.1,2.0,3,0,3,4.3,13.8,5,10,2,LinkedIn,Full-Time,Negative,1
963,40,Male,Engineering,49,27.1,2.2,3,0,1,2.5,7.4,3,22,5,Referral,Part-Time,Negative,1
964,22,Male,Engineering,109,30.4,4.8,3,0,3,3.0,5.4,7,22,2,Referral,Full-Time,Negative,1
965,53,Male,Operations,5,14.4,1.5,4,1,1,4.6,15.6,1,28,3,LinkedIn,Full-Time,Negative,1
966,49,Female,Sales,9,17.1,9.5,1,0,2,3.5,5.5,7,4,3,Job Board,Full-Time,Positive,0
967,47,Female,Operations,81,20.5,9.1,3,0,3,3.6,17.9,6,11,3,Referral,Full-Time,Positive,0
968,56,Female,Engineering,54,22.1,1.4,1,0,2,4.2,8.2,2,23,2,LinkedIn,Full-Time,Negative,1
969,29,Female,HR,28,18.1,8.5,4,1,4,3.7,18.6,3,13,4,LinkedIn,Full-Time,Positive,1
970,54,Female,Engineering,25,24.5,5.6,3,0,4,2.2,10.0,5,19,4,Campus,Full-Time,Neutral,0
971,30,Male,Engineering,80,27.8,7.3,4,0,4,4.4,10.0,1,22,2,Campus,Full-Time,Positive,0
972,56,Female,Engineering,63,25.1,9.0,3,0,1,4.8,17.3,7,26,3,Campus,Full-Time,Positive,0
973,28,Male,Engineering,76,25.1,6.2,2,1,1,2.2,12.7,1,7,1,Agency,Full-Time,Neutral,1
974,41,Male,Operations,34,18.2,2.0,3,1,1,2.4,6.8,1,8,2,Agency,Part-Time,Negative,1
975,50,Male,Sales,63,24.3,1.0,4,0,3,4.1,19.2,4,14,5,Referral,Full-Time,Negative,0
976,24,Female,Finance,103,28.6,5.5,1,0,2,3.8,9.5,3,15,3,LinkedIn,Full-Time,Neutral,1
977,24,Male,Sales,38,16.3,9.5,4,0,3,3.1,5.0,0,27,4,Job Board,Full-Time,Positive,0
978,52,Male,Sales,48,20.3,6.2,3,0,2,3.6,10.9,7,2,5,Job Board,Full-Time,Neutral,0
979,24,Male,HR,20,15.5,4.4,1,0,1,4.1,13.9,1,8,4,Referral,Full-Time,Neutral,0
980,44,Male,Engineering,77,29.9,1.3,4,0,3,3.5,14.6,0,27,4,Direct,Full-Time,Negative,0
981,55,Male,Operations,4,16.5,9.2,1,1,3,2.4,18.9,4,18,4,LinkedIn,Full-Time,Positive,1
982,44,Female,Operations,30,11.4,3.9,3,0,3,2.3,13.3,7,20,3,Campus,Full-Time,Negative,0
983,39,Female,Marketing,85,24.9,7.3,1,0,2,3.3,7.3,0,8,4,Referral,Full-Time,Positive,0
984,37,Male,Sales,3,14.2,7.2,1,0,3,4.8,8.0,3,19,2,LinkedIn,Full-Time,Positive,0
985,44,Male,Engineering,118,28.6,3.3,3,0,4,3.7,4.9,7,11,5,Campus,Full-Time,Negative,1
986,42,Male,Operations,49,18.5,1.6,3,0,3,3.1,17.0,7,22,1,Job Board,Full-Time,Negative,0
987,40,Male,Sales,48,20.7,4.5,3,0,4,4.7,5.0,1,3,5,Job Board,Part-Time,Neutral,0
988,27,Male,Engineering,64,23.8,3.9,2,0,2,3.2,14.5,4,9,5,Referral,Contract,Negative,0
989,45,Female,Sales,77,23.6,7.3,4,0,1,3.5,14.3,6,19,1,LinkedIn,Full-Time,Positive,1
990,48,Female,Marketing,55,22.9,8.4,1,0,4,2.3,17.9,5,18,4,LinkedIn,Full-Time,Positive,1
991,47,Male,Finance,106,28.6,3.0,4,0,2,4.2,4.4,5,25,5,LinkedIn,Full-Time,Negative,0
992,24,Male,Marketing,115,24.5,5.8,2,0,1,4.1,6.9,6,24,3,LinkedIn,Full-Time,Positive,0
993,47,Male,Marketing,24,17.0,1.4,3,0,1,4.4,20.3,3,1,2,LinkedIn,Full-Time,Negative,1
994,48,Male,Engineering,85,30.9,2.9,4,0,2,3.0,13.9,0,3,5,Referral,Part-Time,Negative,0
995,28,Female,Operations,36,14.9,7.9,2,0,1,3.3,11.7,5,11,3,LinkedIn,Full-Time,Positive,0
996,52,Female,Sales,119,27.6,8.1,2,0,3,2.5,17.2,5,28,1,Referral,Full-Time,Positive,0
997,40,Female,Finance,31,22.1,8.0,4,0,3,4.9,20.1,6,14,2,LinkedIn,Part-Time,Positive,0
998,39,Female,Engineering,36,24.7,2.3,4,1,2,2.3,8.0,7,26,4,LinkedIn,Full-Time,Negative,0
999,48,Female,Operations,85,18.4,6.0,1,0,1,3.9,20.1,2,2,3,Agency,Full-Time,Neutral,0
1000,40,Female,Engineering,94,29.2,4.8,3,0,1,4.1,5.1,7,28,2,Direct,Full-Time,Neutral,1
1001,41,Male,Engineering,16,24.5,9.9,2,0,4,2.5,21.6,0,2,4,Campus,Full-Time,Positive,0
1002,33,Male,Sales,67,18.7,6.9,3,1,2,3.1,6.1,7,24,1,LinkedIn,Full-Time,Positive,1
1003,55,Male,Engineering,42,26.4,9.4,2,0,1,2.1,8.1,1,26,2,Job Board,Full-Time,Positive,0
1004,56,Male,Engineering,73,28.0,2.3,1,1,3,3.7,4.8,5,9,3,LinkedIn,Full-Time,Negative,1
1005,26,Male,Finance,67,24.1,5.1,4,0,4,5.0,18.3,5,9,1,Referral,Full-Time,Negative,0
1006,48,Male,Sales,118,27.1,7.9,3,1,1,3.3,21.7,5,17,2,Campus,Contract,Positive,1
1007,22,Female,Operations,112,19.6,4.3,2,0,4,5.0,8.6,7,21,5,Referral,Full-Time,Negative,1
1008,35,Female,Sales,78,22.9,6.7,1,0,3,2.4,9.2,4,4,5,Agency,Full-Time,Neutral,1
1009,56,Male,Marketing,81,26.7,5.6,1,0,2,3.2,8.3,1,7,5,Job Board,Full-Time,Neutral,0
1010,28,Male,Sales,107,27.4,9.9,2,0,4,4.7,5.9,4,22,2,LinkedIn,Full-Time,Positive,0
1011,35,Female,Finance,22,22.5,2.6,3,1,2,4.6,18.0,2,24,1,LinkedIn,Part-Time,Negative,1
1012,29,Male,Finance,87,26.4,9.4,2,1,3,3.0,4.2,4,5,5,Campus,Contract,Positive,1
1013,48,Male,Sales,92,22.1,4.6,3,0,1,4.0,21.4,3,26,2,Referral,Part-Time,Negative,0
1014,38,Male,Operations,16,15.7,5.2,2,0,1,4.7,20.6,0,26,4,LinkedIn,Contract,Neutral,1
1015,43,Male,Sales,105,25.5,5.8,1,0,4,4.3,5.3,5,26,1,LinkedIn,Full-Time,Neutral,1
1016,55,Male,Engineering,84,27.1,3.4,3,0,4,3.9,13.1,0,7,4,Agency,Full-Time,Negative,1
1017,40,Female,Marketing,42,21.9,9.7,1,0,1,2.5,21.9,2,20,3,LinkedIn,Full-Time,Positive,0
1018,48,Female,Operations,58,23.9,9.2,1,0,1,2.2,19.2,4,5,5,Agency,Intern,Positive,0
1019,25,Female,Engineering,59,26.6,9.8,1,0,3,3.8,16.6,7,6,1,Job Board,Full-Time,Positive,0
1020,29,Male,Sales,110,22.1,10.0,2,1,4,3.5,3.4,2,3,3,LinkedIn,Full-Time,Positive,0
1021,56,Female,Operations,116,21.6,7.0,3,1,3,2.7,4.3,2,15,5,Referral,Part-Time,Neutral,1
1022,52,Female,Marketing,97,26.3,5.1,4,1,3,2.9,18.1,2,21,2,Job Board,Full-Time,Negative,0
1023,45,Male,Operations,78,21.1,8.7,1,0,2,3.2,10.2,4,6,4,Referral,Contract,Positive,0
1024,35,Female,HR,13,16.8,1.2,1,1,1,3.5,15.7,1,6,1,LinkedIn,Full-Time,Negative,1
1025,29,Male,Finance,109,27.7,8.5,1,0,4,3.2,17.0,4,9,4,LinkedIn,Contract,Positive,0
1026,52,Male,Sales,16,18.9,5.5,2,0,4,3.2,11.0,6,6,2,Campus,Full-Time,Neutral,0
1027,50,Male,Operations,20,16.3,7.1,1,0,2,2.3,5.7,0,25,3,Job Board,Full-Time,Positive,0
1028,30,Male,Sales,9,15.3,4.4,2,1,3,4.6,10.3,7,5,5,Referral,Full-Time,Neutral,1
1029,43,Male,Marketing,113,25.2,4.3,4,0,1,3.8,19.5,4,9,4,LinkedIn,Full-Time,Negative,1
1030,44,Male,Sales,59,18.3,1.3,2,1,2,2.4,9.3,5,9,3,Referral,Full-Time,Negative,1
1031,39,Male,HR,29,20.3,4.8,3,0,1,3.3,4.2,4,6,1,Job Board,Intern,Neutral,0
1032,55,Female,Marketing,10,17.6,4.7,3,1,2,3.3,21.2,7,28,2,LinkedIn,Contract,Negative,0
1033,26,Male,HR,50,19.3,3.0,1,0,1,3.8,15.9,5,7,5,Direct,Contract,Negative,1
1034,31,Male,Operations,87,20.9,3.2,1,1,3,3.8,13.3,7,15,2,Campus,Full-Time,Negative,1
1035,25,Male,Sales,119,23.4,6.3,2,0,1,3.9,18.8,2,17,4,LinkedIn,Full-Time,Neutral,1
1036,46,Female,Finance,66,24.8,3.9,2,0,3,4.1,10.8,1,8,3,Campus,Contract,Negative,0
1037,45,Male,Sales,73,24.0,8.5,1,0,3,2.3,21.7,5,14,2,Job Board,Full-Time,Positive,0
1038,57,Female,Sales,100,23.0,2.0,3,0,4,2.9,19.3,1,5,4,Job Board,Full-Time,Negative,0
1039,41,Male,Sales,108,22.9,6.2,2,0,1,2.1,8.3,0,15,2,LinkedIn,Full-Time,Positive,0
1040,27,Male,Engineering,34,25.0,2.4,2,0,2,3.4,10.0,1,1,2,Campus,Contract,Negative,0
1041,38,Male,Engineering,119,32.5,5.8,3,0,1,3.3,8.2,2,13,3,Referral,Full-Time,Neutral,0
1042,25,Male,Finance,62,28.2,6.0,4,1,3,4.2,15.5,0,11,4,Job Board,Full-Time,Positive,0
1043,46,Female,Finance,111,29.6,6.8,4,0,1,2.5,15.1,5,11,5,LinkedIn,Full-Time,Neutral,0
1044,46,Female,Finance,14,22.4,4.8,4,1,3,3.9,12.9,4,4,4,LinkedIn,Full-Time,Neutral,1
1045,52,Male,Engineering,12,24.4,5.6,2,0,4,2.9,21.4,1,29,4,Agency,Full-Time,Positive,0
1046,34,Female,Sales,106,22.2,2.6,1,0,3,3.1,12.0,2,1,4,Referral,Full-Time,Negative,0
1047,33,Male,Engineering,81,26.6,5.2,1,1,1,4.2,17.9,7,5,2,LinkedIn,Full-Time,Positive,1
1048,24,Male,Marketing,21,16.5,4.4,2,0,2,2.2,15.5,7,3,2,Campus,Full-Time,Neutral,1
1049,36,Male,Operations,107,20.9,7.0,2,0,3,3.0,12.8,0,29,3,LinkedIn,Full-Time,Positive,0
1050,39,Male,Engineering,13,24.6,4.9,1,0,2,3.2,3.8,4,10,4,Campus,Full-Time,Neutral,0
1051,49,Female,Finance,82,27.1,8.0,1,0,2,4.1,15.5,2,13,4,Agency,Contract,Neutral,1
1052,49,Male,Engineering,25,24.2,4.8,1,0,4,2.6,15.2,2,22,1,LinkedIn,Full-Time,Negative,0
1053,27,Male,Engineering,9,17.5,3.1,3,0,4,4.8,5.4,4,2,4,Referral,Full-Time,Negative,1
1054,32,Male,Engineering,96,33.8,3.5,2,1,2,5.0,18.1,7,2,2,Direct,Full-Time,Negative,0
1055,40,Male,Engineering,101,28.3,1.4,1,0,2,4.5,11.9,4,6,5,Agency,Intern,Negative,1
1056,34,Male,Marketing,13,22.1,5.9,3,0,1,2.9,9.2,7,20,4,Referral,Part-Time,Neutral,1
1057,22,Female,Operations,12,13.1,8.5,4,0,2,4.0,18.7,6,29,5,Job Board,Full-Time,Positive,0
1058,52,Male,Engineering,74,26.3,7.9,2,0,3,2.2,9.5,6,18,4,Referral,Full-Time,Positive,0
1059,48,Male,HR,4,9.9,4.9,2,0,3,4.6,14.8,6,26,3,LinkedIn,Full-Time,Neutral,0
1060,40,Male,Marketing,89,24.8,2.8,2,1,2,3.5,14.7,6,26,1,Job Board,Part-Time,Negative,1
1061,33,Male,Operations,109,21.5,8.8,2,0,1,2.5,4.0,2,9,2,LinkedIn,Intern,Positive,1
1062,52,Male,Finance,90,25.1,1.5,2,0,1,3.0,11.0,7,6,5,LinkedIn,Full-Time,Negative,0
1063,23,Female,Engineering,28,21.5,4.6,4,1,1,4.4,7.2,7,5,2,Referral,Contract,Neutral,0
1064,38,Female,Finance,23,23.4,8.7,4,0,1,4.6,6.8,4,24,1,Campus,Full-Time,Positive,1
1065,50,Male,Sales,81,23.9,4.5,2,0,1,3.6,15.4,5,20,2,LinkedIn,Full-Time,Neutral,0
1066,56,Female,Operations,8,19.3,2.1,4,0,3,3.4,3.2,7,26,3,LinkedIn,Full-Time,Negative,1
1067,31,Male,Sales,64,19.7,3.4,4,0,4,4.3,21.4,1,15,4,LinkedIn,Full-Time,Negative,1
1068,45,Female,Marketing,54,21.8,6.4,1,0,4,4.5,10.5,0,29,5,LinkedIn,Full-Time,Positive,0
1069,28,Female,Engineering,89,26.5,2.4,2,1,3,4.3,8.7,7,26,5,Direct,Full-Time,Negative,1
1070,26,Female,Sales,25,17.3,6.9,3,0,2,3.2,20.5,4,24,3,Referral,Full-Time,Positive,0
1071,34,Female,Operations,91,21.2,4.9,2,0,4,3.9,12.2,5,24,3,LinkedIn,Full-Time,Neutral,0
1072,53,Male,Finance,84,27.6,4.0,2,0,1,4.6,14.7,4,4,5,Agency,Contract,Negative,1
1073,46,Male,Sales,29,20.4,3.2,2,1,3,2.5,16.2,4,22,1,LinkedIn,Full-Time,Negative,0
1074,39,Male,Operations,43,20.4,8.4,3,0,4,3.2,19.6,0,28,3,Referral,Part-Time,Positive,1
1075,32,Male,Operations,8,14.0,4.6,2,1,3,2.2,5.5,2,9,3,Job Board,Full-Time,Negative,1
1076,27,Female,Sales,54,22.3,7.6,3,0,2,3.2,4.6,0,24,4,Job Board,Full-Time,Positive,1
1077,31,Male,HR,32,16.5,5.0,1,1,3,4.3,21.9,3,11,5,LinkedIn,Contract,Positive,1
1078,27,Male,Sales,14,16.5,1.8,4,0,4,2.6,3.2,0,7,4,Job Board,Part-Time,Negative,1
1079,28,Male,Finance,67,23.9,5.0,1,0,1,3.6,16.5,6,22,4,Referral,Part-Time,Neutral,0
1080,46,Male,Sales,68,20.3,5.6,1,0,3,2.1,14.6,2,5,4,Job Board,Full-Time,Neutral,0
1081,26,Female,Engineering,11,26.4,5.1,1,1,1,4.7,13.5,5,14,3,LinkedIn,Full-Time,Neutral,1
1082,23,Female,Operations,23,17.5,8.3,2,0,1,4.5,17.9,0,28,2,Campus,Full-Time,Positive,1
1083,41,Male,Operations,10,16.1,9.2,3,0,4,3.6,21.9,0,5,2,Referral,Full-Time,Positive,0
1084,32,Male,Operations,81,21.0,8.1,4,0,2,4.1,3.9,3,5,4,Job Board,Part-Time,Positive,0
1085,38,Male,Operations,41,23.2,6.2,2,0,1,2.3,14.7,6,28,4,Agency,Full-Time,Neutral,0
1086,27,Male,Marketing,9,20.3,5.9,1,1,2,4.5,16.6,6,23,2,Campus,Full-Time,Neutral,1
1087,29,Female,Marketing,23,17.4,6.8,2,1,1,4.1,8.8,4,14,5,Job Board,Full-Time,Positive,1
1088,37,Male,Marketing,117,25.8,3.6,1,0,4,2.4,20.0,4,12,5,LinkedIn,Contract,Neutral,0
1089,46,Male,Sales,31,18.1,8.3,2,0,4,4.9,11.7,5,28,4,LinkedIn,Full-Time,Positive,0
1090,36,Male,Sales,82,22.9,8.7,3,0,1,2.1,6.1,5,21,2,Referral,Full-Time,Positive,0
1091,41,Female,Engineering,56,25.1,3.4,1,1,1,3.9,19.2,5,27,5,LinkedIn,Full-Time,Negative,1
1092,40,Female,Finance,22,22.6,9.1,4,0,4,2.5,20.9,0,3,2,Job Board,Contract,Positive,0
1093,31,Male,Engineering,37,27.9,8.6,1,0,4,4.2,4.9,3,16,3,Job Board,Contract,Positive,0
1094,32,Male,Engineering,2,19.5,4.8,3,0,4,2.2,17.3,6,22,5,Referral,Full-Time,Negative,0
1095,37,Male,Finance,89,24.9,9.2,4,0,3,2.2,7.1,3,2,3,LinkedIn,Contract,Positive,0
1096,23,Female,Sales,40,18.2,2.1,4,0,4,3.4,3.1,1,15,2,Campus,Full-Time,Negative,0
1097,46,Male,Engineering,60,25.9,1.3,3,0,2,5.0,8.0,5,2,1,Referral,Full-Time,Negative,1
1098,44,Male,Operations,19,20.5,4.1,3,1,4,2.8,19.2,2,27,2,Referral,Part-Time,Negative,1
1099,33,Female,Operations,99,24.9,6.1,1,0,4,3.8,5.7,4,20,4,Referral,Full-Time,Negative,1
1100,35,Female,Engineering,26,26.0,4.2,1,0,1,3.6,5.5,4,6,4,LinkedIn,Full-Time,Negative,0
1101,33,Male,Engineering,68,26.9,9.5,2,0,1,4.5,17.0,5,16,2,Job Board,Full-Time,Positive,0
1102,45,Male,Sales,104,23.7,3.3,3,0,3,2.9,10.7,7,4,1,LinkedIn,Intern,Negative,0
1103,49,Male,Marketing,85,20.9,3.5,3,0,4,3.7,5.8,5,24,4,Referral,Full-Time,Negative,0
1104,25,Male,Operations,72,22.3,6.7,4,0,4,4.9,7.4,7,6,1,LinkedIn,Full-Time,Positive,0
1105,36,Male,Engineering,106,31.5,1.0,2,1,1,3.0,18.1,0,18,1,LinkedIn,Full-Time,Negative,0
1106,22,Female,Marketing,21,21.3,7.5,4,0,2,3.3,14.8,6,3,3,LinkedIn,Full-Time,Positive,1
1107,38,Female,Engineering,115,30.8,4.4,2,1,4,4.7,17.5,3,5,3,LinkedIn,Full-Time,Negative,1
1108,30,Male,Sales,67,21.1,9.8,1,0,1,3.0,4.9,5,29,2,Campus,Full-Time,Positive,0
1109,34,Male,Operations,49,19.3,7.2,3,0,3,3.1,11.7,0,12,2,Job Board,Part-Time,Positive,0
1110,38,Male,Engineering,31,26.3,1.5,1,0,2,2.9,18.1,4,4,2,LinkedIn,Full-Time,Negative,1
1111,33,Male,Engineering,89,26.2,1.8,2,0,1,4.4,8.1,0,21,2,LinkedIn,Intern,Negative,0
1112,36,Female,Sales,117,26.8,1.8,4,1,1,4.8,6.2,5,6,1,Job Board,Part-Time,Negative,1
1113,49,Male,Finance,83,26.6,9.6,4,0,3,3.9,10.3,1,18,1,LinkedIn,Full-Time,Positive,0
1114,51,Male,Operations,4,13.2,7.2,2,0,4,3.9,9.3,1,24,2,Referral,Full-Time,Positive,1
1115,22,Male,Operations,56,15.3,4.8,1,0,1,3.2,6.5,0,20,1,LinkedIn,Full-Time,Neutral,0
1116,35,Male,Engineering,88,28.8,2.8,1,0,2,2.0,21.1,2,8,2,Referral,Full-Time,Negative,1
1117,52,Male,Engineering,48,28.7,8.9,1,1,1,2.5,12.2,7,7,3,Direct,Full-Time,Positive,1
1118,41,Female,Marketing,92,27.7,2.8,4,0,3,2.4,14.6,7,7,1,LinkedIn,Full-Time,Negative,0
1119,29,Female,Engineering,85,29.5,7.4,4,0,4,2.3,5.3,0,19,4,Agency,Full-Time,Positive,0
1120,43,Male,Operations,8,19.6,7.9,3,1,4,4.0,14.6,7,20,4,Campus,Full-Time,Positive,1
1121,27,Female,Finance,67,25.3,3.7,3,1,2,2.4,13.6,4,16,3,Direct,Full-Time,Negative,1
1122,22,Male,Engineering,21,25.6,5.5,2,1,2,2.3,20.7,2,12,4,Job Board,Full-Time,Neutral,0
1123,44,Female,Operations,58,18.7,3.0,1,0,2,3.1,10.8,7,2,5,Campus,Contract,Negative,1
1124,40,Male,Engineering,46,24.7,4.4,1,0,4,2.7,17.9,1,25,1,Referral,Full-Time,Neutral,1
1125,49,Male,Sales,97,22.4,9.7,3,0,2,2.4,8.8,1,20,1,Campus,Full-Time,Positive,0
1126,34,Female,HR,104,18.2,7.2,1,0,1,2.4,14.0,1,19,2,LinkedIn,Full-Time,Positive,0
1127,52,Male,HR,55,21.0,8.6,1,0,4,2.8,20.6,1,4,4,Job Board,Full-Time,Positive,1
1128,37,Male,Marketing,64,20.8,5.9,4,0,1,3.6,14.9,3,9,5,Referral,Full-Time,Neutral,0
1129,48,Male,Finance,75,24.4,3.2,3,0,4,4.3,16.5,1,9,5,LinkedIn,Full-Time,Negative,0
1130,25,Male,Operations,78,18.9,7.4,2,0,1,4.6,19.6,1,18,3,LinkedIn,Full-Time,Neutral,0
1131,25,Male,Operations,76,20.7,5.5,1,0,3,4.3,20.6,2,23,3,LinkedIn,Full-Time,Neutral,0
1132,50,Male,HR,94,25.0,2.6,1,0,2,3.9,7.0,5,26,3,Referral,Full-Time,Negative,0
1133,52,Female,Engineering,117,35.5,4.7,2,0,3,4.7,6.7,6,16,1,LinkedIn,Part-Time,Negative,0
1134,55,Male,Marketing,99,21.6,6.7,2,0,2,3.6,13.5,0,11,3,LinkedIn,Full-Time,Neutral,0
1135,33,Male,Operations,17,15.7,7.6,3,1,2,3.9,21.9,5,12,3,LinkedIn,Full-Time,Positive,1
1136,22,Male,Sales,57,18.5,3.2,1,0,2,3.2,12.3,0,22,2,Referral,Full-Time,Negative,1
1137,57,Female,Sales,55,22.4,8.9,1,0,4,3.0,9.3,7,10,4,LinkedIn,Part-Time,Positive,1
1138,43,Male,Sales,61,21.5,4.4,1,0,1,3.0,13.2,2,13,5,LinkedIn,Full-Time,Neutral,1
1139,30,Male,Engineering,63,25.8,3.4,2,0,1,2.4,4.2,6,23,2,LinkedIn,Full-Time,Neutral,1
1140,49,Male,Marketing,86,24.0,2.8,2,0,1,4.4,6.4,6,16,5,Referral,Full-Time,Negative,0
1141,54,Female,Sales,51,19.1,8.2,1,0,3,2.2,5.8,2,14,1,LinkedIn,Contract,Positive,0
1142,32,Female,Marketing,32,22.8,4.2,3,1,3,4.0,3.5,2,22,5,Direct,Full-Time,Neutral,1
1143,49,Male,Operations,55,20.5,5.4,2,0,3,4.6,16.7,2,9,4,LinkedIn,Full-Time,Neutral,0
1144,50,Female,Operations,102,24.5,3.0,1,0,1,3.5,9.2,3,2,2,LinkedIn,Full-Time,Negative,1
1145,40,Male,Sales,38,13.7,7.2,3,1,4,2.2,6.2,3,23,4,Referral,Full-Time,Positive,0
1146,44,Male,Sales,3,16.1,8.0,2,0,4,3.3,12.7,5,14,2,Campus,Full-Time,Positive,0
1147,31,Male,Marketing,117,30.5,4.1,2,0,4,3.0,9.1,3,10,4,Referral,Full-Time,Negative,1
1148,55,Male,Operations,24,19.6,9.5,2,0,4,5.0,10.5,6,3,1,LinkedIn,Full-Time,Positive,0
1149,57,Male,Sales,72,18.1,1.3,1,1,2,4.1,9.0,3,27,2,Referral,Full-Time,Negative,0
1150,57,Male,Operations,96,22.1,2.2,2,0,3,4.2,3.1,2,22,2,Referral,Full-Time,Negative,0
1151,48,Male,Engineering,33,22.2,6.3,3,0,2,3.5,16.1,2,8,1,Referral,Contract,Neutral,0
1152,23,Male,Operations,41,21.7,7.3,1,1,3,4.1,5.1,5,18,2,Direct,Full-Time,Neutral,1
1153,35,Male,Engineering,34,25.2,3.3,3,0,2,4.2,7.2,1,14,4,Direct,Part-Time,Negative,1
1154,38,Female,Engineering,18,21.9,6.0,1,1,3,2.2,6.6,2,10,4,Referral,Part-Time,Neutral,1
1155,56,Female,HR,19,15.6,3.9,3,0,4,2.7,9.3,2,10,3,LinkedIn,Full-Time,Negative,0
1156,41,Male,Engineering,23,18.6,6.0,1,0,3,2.0,6.0,5,3,1,Referral,Full-Time,Neutral,1
1157,41,Male,Engineering,55,24.2,6.9,1,0,4,3.5,9.6,1,29,2,Agency,Full-Time,Positive,0
1158,27,Male,Engineering,64,27.2,9.8,2,1,4,4.6,7.6,3,27,5,Agency,Full-Time,Positive,0
1159,50,Male,Sales,2,17.9,5.1,3,0,1,3.8,4.2,5,26,2,LinkedIn,Full-Time,Negative,0
1160,34,Male,Marketing,101,21.2,6.8,3,0,4,3.5,19.5,7,10,1,LinkedIn,Full-Time,Neutral,1
1161,25,Male,Engineering,81,27.7,6.2,2,1,4,4.8,8.8,3,29,3,LinkedIn,Full-Time,Positive,0
1162,57,Female,Finance,9,22.7,3.9,1,0,2,2.5,4.8,7,8,1,Campus,Full-Time,Negative,1
1163,28,Female,Operations,101,20.2,3.3,2,1,3,2.2,12.9,4,24,2,Referral,Full-Time,Negative,0
1164,22,Male,Engineering,4,22.8,9.9,4,0,3,4.8,5.3,6,3,5,LinkedIn,Contract,Positive,1
1165,24,Male,Engineering,67,27.5,2.9,1,0,4,4.7,17.7,1,10,2,LinkedIn,Full-Time,Negative,0
1166,38,Female,Operations,56,22.9,8.1,3,1,4,4.0,4.2,7,17,4,LinkedIn,Full-Time,Positive,1
1167,25,Male,Operations,60,19.3,2.3,2,1,1,2.7,11.8,2,29,3,Campus,Full-Time,Negative,0
1168,52,Female,HR,114,22.8,8.2,1,0,1,4.9,20.9,1,8,2,Referral,Full-Time,Positive,0
1169,40,Male,Operations,111,25.6,2.7,3,1,1,4.3,6.0,0,13,4,LinkedIn,Intern,Negative,0
1170,33,Male,Engineering,34,22.1,9.7,1,1,3,4.0,6.8,5,25,3,Job Board,Full-Time,Positive,0
1171,22,Male,Sales,69,21.1,7.2,2,1,4,2.7,14.4,5,14,2,Job Board,Contract,Positive,0
1172,39,Male,Marketing,115,25.3,1.8,1,0,3,3.5,21.6,1,20,2,Job Board,Intern,Negative,1
1173,27,Female,Engineering,87,28.7,7.2,3,0,1,4.5,10.3,7,13,5,Campus,Full-Time,Positive,1
1174,57,Male,Marketing,106,27.2,6.4,1,0,3,4.6,15.3,2,1,1,LinkedIn,Full-Time,Positive,0
1175,32,Female,HR,52,19.3,4.0,1,0,2,3.7,5.9,4,9,5,LinkedIn,Full-Time,Negative,0
1176,39,Male,Marketing,34,18.2,3.3,3,0,2,3.6,15.2,4,17,3,LinkedIn,Full-Time,Negative,0
1177,22,Female,Sales,61,21.2,7.5,4,0,4,4.1,7.8,4,1,5,Job Board,Contract,Positive,0
1178,26,Female,Sales,98,26.8,7.7,1,0,2,3.6,14.7,5,7,2,Agency,Full-Time,Positive,0
1179,29,Male,Engineering,111,29.2,3.9,2,0,3,3.3,4.7,7,28,3,LinkedIn,Contract,Negative,0
1180,23,Male,Engineering,82,28.9,8.9,4,0,1,2.3,13.0,5,1,4,Job Board,Full-Time,Positive,0
